regionId,province,city,date,caseId,infection_case,confirmed,accumulated,briefingdate,classname,note,keyword
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,15,34,2021. 5. 27,유흥시설,중간 기록 누락 추정 (누적값 불일치),
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,4,38,2021. 5. 29,유흥시설,,
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,2,40,2021. 5. 30,유흥시설,,
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,3,43,2021. 6. 3,유흥시설,,
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,3,52,2021. 6. 6,유흥시설,중간 기록 누락 추정 (누적값 불일치),
61,경상남도,양산시,2021. 5. 21,1878,유흥주점,5,57,2021. 6. 9,유흥시설,,
61,경상남도,김해시,2021. 5. 28,1879,노래연습장,16,17,2021. 6. 2,오락관련 서비스업,집단명 변경 사유: 역학적 연관성이 인정되어 집단명 구분함,
61,경상남도,김해시,2021. 5. 28,1879,노래연습장,3,20,2021. 6. 3,오락관련 서비스업,,
61,경상남도,김해시,2021. 5. 28,1879,노래연습장지인모임,13,14,2021. 6. 1,오락관련 서비스업,,
61,경상남도,김해시,2021. 6. 1,1880,선박부품공장,18,19,2021. 6. 4,제조업,,
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,16,17,2021. 6. 7,음식점 및 주점업,,일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,35,53,2021. 6. 8,음식점 및 주점업,,일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,17,85,2021. 6. 10,음식점 및 주점업,중간 기록 누락 추정 (누적값 불일치),일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,2,87,2021. 6. 11,음식점 및 주점업,,일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,4,91,2021. 6. 12,음식점 및 주점업,,일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,4,96,2021. 6. 14,음식점 및 주점업,중간 기록 누락 추정 (누적값 불일치),일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,6,105,2021. 6. 23,음식점 및 주점업,중간 기록 누락 추정 (누적값 불일치),일반 음식점
61,경상남도,창녕군,2021. 6. 4,1881,외국인 식당,2,108,2021. 6. 27,음식점 및 주점업,중간 기록 누락 추정 (누적값 불일치),일반 음식점
61,경상남도,김해시,2021. 6. 6,1882,부품공장2,19,20,2021. 6. 11,제조업,,
61,경상남도,김해시,2021. 6. 6,1882,부품공장2,6,26,2021. 6. 12,제조업,,
61,경상남도,창원시,2021. 6. 18,1883,교회3,18,19,2021. 6. 21,종교 시설 및 단체,,
61,경상남도,창녕군,2021. 6. 21,1884,외국인 지인,10,11,2021. 6. 26,가족 및 지인 모임,,
61,경상남도,남해군/진주시,2021. 6. 21,1885,지인,14,15,2021. 6. 26,가족 및 지인 모임,,
61,경상남도,남해군/진주시,2021. 6. 21,1885,지인,13,26,2021. 6. 28,가족 및 지인 모임,중간 기록 누락 추정 (누적값 불일치),
61,경상남도,남해군/진주시,2021. 6. 21,1885,지인,5,31,2021. 6. 29,가족 및 지인 모임,"(구분) 식당 관련 12명(지표포함), 지인/가족 7명, 기타 12명",
61,경상남도,남해군/진주시,2021. 6. 21,1885,지인,2,33,2021. 6. 30,가족 및 지인 모임,,
61,경상남도,창원시,2021. 6. 22,1886,대학교야유회,6,7,2021. 6. 30,가족 및 지인 모임,,대학교
61,경상남도,양산시,2021. 6. 22,1887,보습학원,15,16,2021. 6. 24,교육서비스업,,학원
61,경상남도,양산시,2021. 6. 22,1887,보습학원,7,23,2021. 6. 25,교육서비스업,,학원
61,경상남도,양산시,2021. 6. 22,1887,보습학원,5,27,2021. 6. 30,교육서비스업,중간 기록 누락 추정 (누적값 불일치),학원
61,경상남도,진주시,,1888,교회,4,19,2021. 5. 2,종교 시설 및 단체,,
61,경상남도,진주시,,1888,교회,2,21,2021. 5. 3,종교 시설 및 단체,,
61,경상남도,진주시,,1888,교회,6,27,2021. 5. 4,종교 시설 및 단체,,
61,경상남도,사천시,,1889,복지센터,2,24,2021. 5. 10,사회복지서비스업,,
61,경상남도,김해시,,1890,부품공장,2,22,2021. 6. 7,제조업,,
61,경상남도,김해시,,1891,유흥주점,2,12,2021. 5. 29,유흥시설,,
61,경상남도,김해시,,1891,유흥주점,1,17,2021. 5. 30,유흥시설,(전일+추가)값과 누적값 불일치,
61,경상남도,김해시,,1891,유흥주점,5,28,2021. 6. 4,유흥시설,중간 기록 누락 추정 (누적값 불일치),
61,경상남도,김해시,,1891,유흥주점,4,32,2021. 6. 5,유흥시설,,
61,경상남도,김해시,,1891,유흥주점,3,35,2021. 6. 6,유흥시설,,
61,경상남도,김해시,,1891,유흥주점,9,44,2021. 6. 10,유흥시설,,
61,경상남도,김해시,,1891,유흥주점,2,46,2021. 6. 11,유흥시설,,
61,경상남도,진주시,,1892,유흥주점2,3,13,2021. 5. 8,유흥시설,,
61,경상남도,사천시,,1893,음식점,3,72,2021. 5. 1,음식점 및 주점업,,일반 음식점
61,경상남도,사천시,,1893,음식점,2,74,2021. 5. 2,음식점 및 주점업,,일반 음식점
61,경상남도,사천시,,1894,음식점2,3,11,2021. 5. 7,음식점 및 주점업,,일반 음식점
61,경상남도,진주시,,1895,지인모임,2,101,2021. 5. 5,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 3,1896,대학교운동부,6,7,2021. 5. 5,스포츠서비스업,,대학교
70,제주도,제주시,2021. 5. 3,1896,대학교운동부,2,9,2021. 5. 6,스포츠서비스업,,대학교
70,제주도,제주시,2021. 5. 3,1896,대학교운동부,2,11,2021. 5. 7,스포츠서비스업,,대학교
70,제주도,제주시,2021. 5. 3,1897,일가족4,4,5,2021. 5. 5,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 3,1897,일가족4,2,7,2021. 5. 6,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 3,1897,일가족4,1,13,2021. 5. 8,가족 및 지인 모임,제주시 일가족4와 5의 역학적연관성 확인되어 통합,
70,제주도,제주시,2021. 5. 3,1898,일가족5,4,5,2021. 5. 7,가족 및 지인 모임,,
70,제주도,서귀포시,2021. 5. 4,1899,제사모임,4,5,2021. 5. 7,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 6,1900,지인,4,5,2021. 5. 15,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 8,1901,목욕탕,6,7,2021. 5. 13,기타 개인 서비스업,,목욕장업
70,제주도,서귀포시,2021. 5. 8,1902,직장,6,7,2021. 5. 11,일반 직장,,
70,제주도,서귀포시,2021. 5. 8,1902,직장,4,14,2021. 5. 21,일반 직장,중간 기록 누락 추정 (누적값 불일치),
70,제주도,제주시,2021. 5. 14,1903,지인모임,5,6,2021. 5. 17,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 16,1904,가족6,5,6,2021. 5. 29,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 22,1905,직장,12,13,2021. 5. 25,일반 직장,,
70,제주도,제주시,2021. 5. 22,1905,직장,6,19,2021. 5. 26,일반 직장,,
70,제주도,제주시,2021. 5. 24,1906,음식점,7,8,2021. 5. 27,음식점 및 주점업,,일반 음식점
70,제주도,제주시,2021. 5. 24,1906,음식점,2,11,2021. 5. 29,음식점 및 주점업,중간 기록 누락 추정 (누적값 불일치),일반 음식점
70,제주도,제주시,2021. 5. 25,1907,음식점2,6,7,2021. 6. 1,음식점 및 주점업,,일반 음식점
70,제주도,제주시,2021. 5. 25,1908,일가족7,4,5,2021. 5. 30,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 29,1909,지인모임2,4,5,2021. 6. 3,가족 및 지인 모임,,
70,제주도,제주시,2021. 5. 30,1910,직장2,5,6,2021. 6. 2,일반 직장,,
70,제주도,제주시,2021. 5. 30,1910,직장2,6,12,2021. 6. 3,일반 직장,,
70,제주도,제주시,2021. 6. 1,1911,유흥주점,10,11,2021. 6. 4,유흥시설,,
70,제주도,제주시,2021. 6. 1,1911,유흥주점,3,14,2021. 6. 5,유흥시설,,
70,제주도,제주시,2021. 6. 1,1911,유흥주점,4,18,2021. 6. 6,유흥시설,,
70,제주도,제주시,2021. 6. 1,1911,유흥주점,1,22,2021. 6. 15,유흥시설,중간 기록 누락 추정 (누적값 불일치),
70,제주도,제주시,2021. 6. 2,1912,어린이집,4,5,2021. 6. 4,교육서비스업,,어린이집/유치원
70,제주도,제주시,2021. 6. 3,1913,일가족10,5,6,2021. 6. 20,가족 및 지인 모임,,
70,제주도,제주시,2021. 6. 3,1914,일가족8,7,8,2021. 6. 7,가족 및 지인 모임,,
70,제주도,제주시,2021. 6. 5,1915,직장3,6,7,2021. 6. 8,일반 직장,,
70,제주도,제주시,2021. 6. 6,1916,지인모임3,4,5,2021. 6. 9,가족 및 지인 모임,,
70,제주도,제주시,2021. 6. 9,1917,일가족9,5,6,2021. 6. 19,가족 및 지인 모임,,
70,제주도,제주시,,1918,대학교운동선수부,8,20,2021. 5. 9,스포츠서비스업,,대학교
70,제주도,제주시,,1918,대학교운동선수부,10,33,2021. 5. 11,스포츠서비스업,중간 기록 누락 추정 (누적값 불일치),대학교
70,제주도,제주시,,1918,대학교운동선수부,12,45,2021. 5. 12,스포츠서비스업,,대학교
70,제주도,제주시,,1918,대학교운동선수부,7,52,2021. 5. 13,스포츠서비스업,,대학교
70,제주도,제주시,,1918,대학교운동선수부,3,55,2021. 5. 14,스포츠서비스업,,대학교
70,제주도,제주시,,1918,대학교운동선수부,6,61,2021. 5. 15,스포츠서비스업,,대학교
110,etc.,수도권,2021. 6. 10,1919,지인모임10,10,11,2021. 6. 20,가족 및 지인 모임,,
110,etc.,수도권,2021. 6. 15,1920,가족여행,12,13,2021. 6. 29,가족 및 지인 모임,,
110,etc.,수도권,2021. 6. 23,1921,지인모임/어린이집,10,11,2021. 6. 27,가족 및 지인 모임,,
110,etc.,강원/충북,,1922,가족모임,18,19,2021. 5. 21,가족 및 지인 모임,태백/청주,
110,etc.,울산/부산,,1923,어버이날 모임,9,10,2021. 5. 17,가족 및 지인 모임,,
110,etc.,서울/경기,,1924,음식점/영어학원,38,162,2021. 6. 29,음식점 및 주점업,"마포구 음식점관련과 경기도 영어학원관련이 역학적 관계가 확인되어 관계 재분류/(구분) 마포구음식점관련 30명, 학원1(성남)관련 56명(지표포함), 학원2(부천)관련 21명, 학원3(고양) 관련 28명, 학원4(의정부)관련 22명, 학원5(의정부)관련 1명, 학원6(인천)관련 4명",일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,51,213,2021. 6. 30,음식점 및 주점업,마포구/성남/부천/고양/의정부,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,29,242,2021. 7. 1,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,3,245,2021. 7. 2,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,43,291,2021. 7. 3,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,10,301,2021. 7. 4,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,6,307,2021. 7. 5,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,7,314,2021. 7. 6,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,12,326,2021. 7. 7,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,18,344,2021. 7. 8,음식점 및 주점업,,일반 음식점
110,etc.,서울/경기,,1924,음식점/영어학원,27,355,2021. 7. 10,음식점 및 주점업,,일반 음식점
110,etc.,수도권,,1925,지인/가족 모임,33,34,2021. 5. 19,가족 및 지인 모임,,
110,etc.,수도권,,1926,지인모임5,9,31,2021. 5. 27,가족 및 지인 모임,,
110,etc.,수도권,,1926,지인모임5,9,37,2021. 5. 30,가족 및 지인 모임,"중간 기록 누락 추정 (누적값 불일치);(구분) 모임참석자 9명(지표포함), 지인 5명, 기타 23명(조사중)",
110,etc.,수도권/마포구,,1926,지인모임5/음식점,18,50,2021. 5. 31,가족 및 지인 모임,"집단명 변경 사유: 역학적 연관성이 인정되어 집단명 구분함;(구분) 모임참석자 11명(지표포함), 음식점방문자 34명, 가족 1명, 지인 3명 기타 1명",
110,etc.,수도권,,1927,지인모임9,10,11,2021. 5. 4,가족 및 지인 모임,,
110,etc.,서울/경기 ,,1928,직장 12/직업전문학교,4,36,2021. 5. 5,일반 직장,강남구/광주시,
10,서울,서초구,2021. 6. 21,1929,음식점,13,14,2021. 7. 1,음식점 및 주점업,,일반 음식점
10,서울,강서구,2021. 6. 26,1930,실내체육시설,11,12,2021. 7. 1,스포츠서비스업,,
10,서울,강서구,2021. 6. 26,1930,실내체육시설,5,17,2021. 7. 2,스포츠서비스업,,
10,서울,도봉구,2021. 6. 27,1931,직장,11,12,2021. 7. 2,일반 직장,,
10,서울,마포구,2021. 6. 28,1932,음식점2,20,21,2021. 7. 1,음식점 및 주점업,,일반 음식점
10,서울,동대문구,2021. 6. 29,1933,고시텔,12,13,2021. 7. 2,숙박시설,,
10,서울,종로구,2021. 6. 29,1934,공연장,16,17,2021. 7. 5,예술 및 여가관련 서비스업,,
10,서울,종로구,2021. 6. 29,1934,공연장,3,22,2021. 7. 9,스포츠서비스업,중간 기록 누락 (누적값 불일치),
10,서울,강서구,2021. 6. 29,1935,실내체육시설2,12,13,2021. 7. 6,스포츠서비스업,,
10,서울,서초구,2021. 6. 30,1936,학원2,10,11,2021. 7. 8,교육서비스업,,학원
10,서울,영등포구,2021. 7. 1,1937,교회/복지시설,11,12,2021. 7. 16,종교 시설 및 단체,,
10,서울,성동구,2021. 7. 1,1938,노래방,16,17,2021. 7. 8,오락관련 서비스업,,
10,서울,성동구,2021. 7. 1,1938,노래방,2,19,2021. 7. 9,오락관련 서비스업,,
10,서울,노원구,2021. 7. 1,1939,실내체육시설,11,12,2021. 7. 4,스포츠서비스업,,
10,서울,영등포구,2021. 7. 2,1940,음식점,17,18,2021. 7. 7,음식점 및 주점업,,일반 음식점
10,서울,용산구,2021. 7. 3,1941,중학교,9,10,2021. 7. 11,교육서비스업,,초중고
10,서울,송파구,2021. 7. 3,1942,직장4,11,12,2021. 7. 13,일반 직장,,
10,서울,강서구,2021. 7. 4,1943,직장,10,11,2021. 7. 13,일반 직장,,
10,서울,강서구,2021. 7. 4,1943,직장,3,14,2021. 7. 14,일반 직장,,
10,서울,강서구,2021. 7. 4,1943,직장,5,19,2021. 7. 15,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,13,14,2021. 7. 6,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,34,48,2021. 7. 7,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,28,76,2021. 7. 8,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,15,91,2021. 7. 9,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,13,104,2021. 7. 10,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,5,109,2021. 7. 11,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,11,120,2021. 7. 12,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,13,133,2021. 7. 13,일반 직장,,
10,서울,강남구,2021. 7. 4,1944,직장23,14,147,2021. 7. 14,일반 직장,,
10,서울,강남구,2021. 7. 5,1945,연기학원3,20,21,2021. 7. 9,교육서비스업,,학원
10,서울,강남구,2021. 7. 5,1945,연기학원3,9,32,2021. 7. 11,교육서비스업,,학원
10,서울,강남구,2021. 7. 5,1945,연기학원3,8,48,2021. 7. 23,교육서비스업,중간 기록 누락 (누적값 불일치),학원
10,서울,성동구,2021. 7. 5,1946,학원,13,14,2021. 7. 7,교육서비스업,,학원
10,서울,동작구,2021. 7. 7,1947,교회,15,16,2021. 7. 13,종교 시설 및 단체,,
10,서울,동작구,2021. 7. 7,1947,교회,4,21,2021. 7. 14,종교 시설 및 단체,(전일+추가)값과 누적값 불일치,
10,서울,동작구,2021. 7. 7,1947,교회,6,32,2021. 7. 17,종교 시설 및 단체,중간 기록 누락 (누적값 불일치),
10,서울,은평구/노원구,2021. 7. 7,1948,실내체육시설,31,32,2021. 7. 15,스포츠서비스업,,
10,서울,은평구/노원구,2021. 7. 7,1948,실내체육시설,9,43,2021. 7. 19,스포츠서비스업,,
10,서울,강북구,2021. 7. 7,1949,직장,13,14,2021. 7. 12,일반 직장,,
10,서울,관악구,2021. 7. 11,1950,사우나,51,52,2021. 7. 16,기타 개인 서비스업,중간 기록 누락 (누적값 불일치),목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,22,74,2021. 7. 17,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,12,101,2021. 7. 18,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,15,116,2021. 7. 19,기타 개인 서비스업,(전일+추가)값과 누적값 불일치,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,8,124,2021. 7. 20,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,10,134,2021. 7. 21,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,9,143,2021. 7. 22,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,7,151,2021. 7. 24,기타 개인 서비스업,,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,6,155,2021. 7. 25,기타 개인 서비스업,(전일+추가)값과 누적값 불일치,목욕장업
10,서울,관악구,2021. 7. 11,1950,사우나,7,164,2021. 7. 27,기타 개인 서비스업,중간 기록 누락 (누적값 불일치),목욕장업
10,서울,강남구,2021. 7. 11,1951,어린이집,9,10,2021. 7. 15,교육서비스업,,어린이집/유치원
10,서울,종로구,2021. 7. 11,1952,직장4,12,13,2021. 7. 16,일반 직장,,
10,서울,강동구,2021. 7. 12,1953,의료기관,9,10,2021. 7. 17,보건의료업,,
10,서울,중구,2021. 7. 12,1954,직장,6,30,2021. 7. 18,일반 직장,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,중구,2021. 7. 12,1954,직장20,15,16,2021. 7. 14,일반 직장,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,중구,2021. 7. 12,1954,직장20,4,20,2021. 7. 15,일반 직장,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,중구,2021. 7. 12,1954,직장20,4,24,2021. 7. 16,일반 직장,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,중랑구,2021. 7. 13,1955,지인모임,12,13,2021. 7. 22,가족 및 지인 모임,,
10,서울,용산구,2021. 7. 13,1956,직장4,17,18,2021. 7. 22,일반 직장,,
10,서울,종로구,2021. 7. 13,1957,직장5,11,12,2021. 7. 20,일반 직장,,
10,서울,강남구,2021. 7. 13,1958,학원5,17,18,2021. 7. 20,교육서비스업,,학원
10,서울,노원구,2021. 7. 14,1959,운동시설,17,18,2021. 7. 22,스포츠서비스업,,
10,서울,관악구,2021. 7. 15,1960,직장4,10,11,2021. 7. 20,일반 직장,,
10,서울,관악구,2021. 7. 16,1961,실내체육시설,15,16,2021. 7. 29,스포츠서비스업,,
10,서울,구로구,2021. 7. 16,1962,직장4,10,11,2021. 7. 21,일반 직장,,
10,서울,동작구,2021. 7. 17,1963,어린이집,11,12,2021. 7. 26,교육서비스업,,어린이집/유치원
10,서울,마포구,2021. 7. 20,1964,음식점3,33,34,2021. 7. 28,음식점 및 주점업,,일반 음식점
10,서울,마포구,2021. 7. 20,1964,음식점3,17,52,2021. 7. 30,음식점 및 주점업,중간 기록 누락 (누적값 불일치),일반 음식점
10,서울,동작구,2021. 7. 21,1965,중학교 운동부,15,16,2021. 7. 26,교육서비스업,,초중고
10,서울,용산구,2021. 7. 21,1966,직장5,13,14,2021. 7. 26,일반 직장,,
10,서울,서대문구,2021. 7. 22,1967,실내체육시설,4,41,2021. 7. 30,스포츠서비스업,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,서대문구,2021. 7. 22,1967,체육시설,16,17,2021. 7. 27,스포츠서비스업,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,서대문구,2021. 7. 22,1967,체육시설,9,26,2021. 7. 28,스포츠서비스업,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,서대문구,2021. 7. 22,1967,체육시설,11,37,2021. 7. 29,스포츠서비스업,집단명은 다르지만 누적값 일치로 같은 케이스로 추정됨,
10,서울,강남구,2021. 7. 22,1968,실내체육시설3,12,13,2021. 8. 4,스포츠서비스업,,
10,서울,중랑구,2021. 7. 22,1969,어린이집,10,11,2021. 7. 24,교육서비스업,,어린이집/유치원
10,서울,강남구,2021. 7. 23,1970,실내체육시설,44,45,2021. 8. 2,스포츠서비스업,,
10,서울,송파구,2021. 7. 23,1971,학원,12,13,2021. 7. 30,교육서비스업,,학원
10,서울,영등포구,2021. 7. 23,1972,학원,10,11,2021. 7. 31,교육서비스업,,학원
10,서울,관악구,2021. 7. 24,1973,음식점2,12,13,2021. 7. 28,음식점 및 주점업,,일반 음식점
10,서울,강북구,2021. 7. 24,1974,의료기관,11,12,2021. 8. 1,보건의료업,,
10,서울,,2021. 7. 26,1975,댄스연습실,22,23,2021. 8. 2,스포츠서비스업,,
10,서울,성북구,2021. 7. 27,1976,교회,9,10,2021. 7. 30,종교 시설 및 단체,,
10,서울,중구,2021. 7. 27,1977,시장3,42,43,2021. 8. 17,도매 및 소매업,,마트/시장
10,서울,중구,2021. 7. 27,1977,시장3,7,54,2021. 8. 20,도매 및 소매업,중간 기록 누락 (누적값 불일치),마트/시장
10,서울,중구,2021. 7. 27,1977,시장3,3,58,2021. 8. 23,도매 및 소매업,중간 기록 누락 (누적값 불일치),마트/시장
10,서울,관악구,2021. 7. 27,1978,요양시설,9,10,2021. 8. 3,보건의료업,,요양병원/요양시설
10,서울,영등포구,2021. 7. 27,1979,직장5,19,20,2021. 8. 3,일반 직장,,
10,서울,용산구,2021. 7. 28,1980,PC방,30,31,2021. 8. 5,오락관련 서비스업,,
10,서울,용산구,2021. 7. 28,1980,PC방,12,43,2021. 8. 6,오락관련 서비스업,,
10,서울,강남구,2021. 7. 29,1981,직장29,17,18,2021. 8. 5,일반 직장,,
10,서울,강서구,2021. 7. 30,1982,요양병원,10,11,2021. 8. 3,보건의료업,,요양병원/요양시설
10,서울,금천구,2021. 7. 30,1983,학원,10,11,2021. 8. 3,교육서비스업,,학원
10,서울,동작구,2021. 8. 3,1984,시장,22,23,2021. 8. 7,도매 및 소매업,,마트/시장
10,서울,구로구,2021. 8. 4,1985,고시원,11,12,2021. 8. 10,숙박시설,,
10,서울,서초구,2021. 8. 4,1986,교회,33,34,2021. 8. 10,종교 시설 및 단체,,
10,서울,서초구,2021. 8. 4,1986,교회,15,61,2021. 8. 12,종교 시설 및 단체,중간 기록 누락 (누적값 불일치),
10,서울,서대문구,2021. 8. 4,1987,사우나,16,17,2021. 8. 9,기타 개인 서비스업,,목욕장업
10,서울,서대문구,2021. 8. 4,1987,사우나,5,22,2021. 8. 10,기타 개인 서비스업,,목욕장업
10,서울,서대문구,2021. 8. 4,1988,체육시설2,23,24,2021. 8. 8,스포츠서비스업,,
10,서울,송파구,2021. 8. 5,1989,직장7,11,12,2021. 8. 8,일반 직장,,
10,서울,강남구,2021. 8. 6,1990,실내체육시설4,17,18,2021. 8. 9,스포츠서비스업,,
10,서울,강남구,2021. 8. 6,1990,실내체육시설4,5,26,2021. 8. 12,스포츠서비스업,중간 기록 누락 (누적값 불일치),
10,서울,강남구,2021. 8. 6,1990,실내체육시설4,5,30,2021. 8. 14,스포츠서비스업,중간 기록 누락 (누적값 불일치),
10,서울,구로구,2021. 8. 6,1991,직장6,13,19,2021. 8. 13,일반 직장,,
10,서울,구로구,2021. 8. 6,1991,직장6,3,25,2021. 8. 16,일반 직장,,
10,서울,종로구,2021. 8. 8,1992,직장6,14,17,2021. 8. 13,일반 직장,,
10,서울,중랑구,2021. 8. 9,1993,교육시설,13,14,2021. 8. 13,교육서비스업,,
10,서울,강남구,2021. 8. 9,1994,노래연습장,18,19,2021. 8. 16,오락관련 서비스업,,
10,서울,중랑구,2021. 8. 10,1995,유치원/실내체육시설,28,29,2021. 8. 18,교육서비스업,,어린이집/유치원
10,서울,중랑구,2021. 8. 10,1995,유치원/실내체육시설,4,39,2021. 8. 22,교육서비스업,중간 기록 누락 (누적값 불일치),어린이집/유치원
10,서울,용산구,2021. 8. 12,1996,직장,13,14,2021. 8. 15,일반 직장,,
10,서울,강남구,2021. 8. 12,1997,학원6,18,19,2021. 8. 22,교육서비스업,,학원
10,서울,동작구,2021. 8. 13,1998,실내체육시설2,10,11,2021. 8. 18,스포츠서비스업,,
10,서울,마포구,2021. 8. 13,1999,어린이집2,12,13,2021. 8. 22,교육서비스업,,어린이집/유치원
10,서울,마포구,2021. 8. 13,2000,직장5,10,11,2021. 8. 21,일반 직장,,
10,서울,마포구,2021. 8. 14,2001,실내체육시설,10,11,2021. 8. 20,스포츠서비스업,,
10,서울,서초구,2021. 8. 15,2002,공연연습실,11,12,2021. 8. 21,스포츠서비스업,,
10,서울,양천구,2021. 8. 15,2003,교회,19,20,2021. 8. 23,종교 시설 및 단체,,
10,서울,강남구,2021. 8. 15,2004,직장32,23,24,2021. 8. 19,일반 직장,,
10,서울,영등포구,2021. 8. 15,2005,직장6,10,11,2021. 8. 19,일반 직장,,
10,서울,서초구/강남구,2021. 8. 16,2006,직장,20,21,2021. 8. 19,일반 직장,,
10,서울,서초구/강남구,2021. 8. 16,2006,직장,7,32,2021. 8. 24,일반 직장,,
10,서울,강남구,2021. 8. 18,2007,음식점,18,19,2021. 8. 23,음식점 및 주점업,,일반 음식점
10,서울,동대문구,2021. 8. 18,2008,음악연습실,18,19,2021. 8. 24,스포츠서비스업,,
10,서울,동대문구,2021. 8. 18,2008,음악연습실,4,20,2021. 8. 31,스포츠서비스업,중간 기록 누락 (누적값 불일치),
10,서울,관악구,2021. 8. 19,2009,실내체육시설,10,11,2021. 8. 23,스포츠서비스업,,
10,서울,중구,2021. 8. 21,2010,시장상가,13,14,2021. 8. 30,도매 및 소매업,,마트/시장
10,서울,관악구,2021. 8. 21,2011,음식점3,23,24,2021. 8. 26,음식점 및 주점업,,일반 음식점
10,서울,관악구,2021. 8. 21,2011,음식점3,5,30,2021. 8. 28,음식점 및 주점업,중간 기록 누락 (누적값 불일치),일반 음식점
10,서울,관악구,2021. 8. 21,2011,음식점3,5,35,2021. 8. 29,음식점 및 주점업,,일반 음식점
10,서울,마포구/강남구,2021. 8. 22,2012,직장35,9,10,2021. 8. 27,일반 직장,,
10,서울,노원구,2021. 8. 24,2013,유치원,15,16,2021. 8. 26,교육서비스업,,어린이집/유치원
10,서울,노원구,2021. 8. 24,2013,유치원,5,22,2021. 8. 28,교육서비스업,중간 기록 누락 (누적값 불일치),어린이집/유치원
10,서울,서초구,2021. 8. 24,2014,직장12,16,17,2021. 8. 28,일반 직장,,
10,서울,중구,2021. 8. 24,2015,직장25,11,12,2021. 8. 29,일반 직장,,
10,서울,은평구,2021. 8. 24,2016,직장3,27,28,2021. 8. 26,일반 직장,,
10,서울,은평구,2021. 8. 24,2016,직장3,4,40,2021. 8. 31,일반 직장,,
10,서울,도봉구,2021. 8. 26,2017,교회,15,16,2021. 8. 29,종교 시설 및 단체,,
10,서울,양천구,2021. 8. 28,2018,직장,42,43,2021. 8. 30,일반 직장,,
